step,value,wall_time,tag,source_file
2250,0.30880001187324524,1765308108.1158261,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2300,0.3165000081062317,1765308331.1143324,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2350,0.31290000677108765,1765308547.510843,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2400,0.3174999952316284,1765308764.6246989,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2450,0.2849999964237213,1765308985.0188339,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2500,0.2800000011920929,1765309206.6405752,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2550,0.31029999256134033,1765309428.2658,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2600,0.30140000581741333,1765309649.9108162,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2650,0.29580000042915344,1765309875.3586369,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2700,0.3077000081539154,1765310095.8195126,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2750,0.29249998927116394,1765310308.2342744,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2800,0.2935999929904938,1765310519.8173466,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2850,0.2696000039577484,1765310733.3785942,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2900,0.3000999987125397,1765310952.0287251,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
2950,0.29420000314712524,1765311162.7856033,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
3000,0.3212999999523163,1765311387.613243,train/loss,events.out.tfevents.1765298177.d21719efd147.30059.0
