step,value,wall_time,tag,source_file
380,0.39500001072883606,1765191299.9604254,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
390,0.3871999979019165,1765191322.0463266,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
400,0.5410000085830688,1765191344.0537643,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
410,0.9611999988555908,1765191369.2989125,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
420,0.47099998593330383,1765191391.7726278,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
430,0.3765000104904175,1765191413.9387498,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
440,0.38589999079704285,1765191436.0179596,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
450,0.5067999958992004,1765191457.979781,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
460,0.7426000237464905,1765191483.2036865,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
470,0.5098999738693237,1765191505.5303307,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
480,0.390500009059906,1765191527.7288837,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
490,0.3971000015735626,1765191549.7911758,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
500,0.49070000648498535,1765191571.8996625,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
510,0.8848000168800354,1765191597.601069,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
520,0.4643000066280365,1765191620.1325336,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
530,0.3301999866962433,1765191642.349797,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
540,0.3612000048160553,1765191664.411155,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
550,0.48579999804496765,1765191686.3948913,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
560,0.848800003528595,1765191712.1989083,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
570,0.4162999987602234,1765191734.6097674,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
580,0.3488999903202057,1765191756.8532398,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
590,0.39959999918937683,1765191778.9675686,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
600,0.4853000044822693,1765191800.9236414,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
610,0.5751000046730042,1765191824.330301,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
620,0.34700000286102295,1765191846.5118406,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
630,0.4277999997138977,1765191872.5515099,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
640,0.695900022983551,1765191895.0567915,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
650,0.32190001010894775,1765191917.4237385,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
660,0.32519999146461487,1765191939.5595453,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
670,0.2671000063419342,1765191961.772301,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
680,0.6093000173568726,1765191985.9587128,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
690,0.7081000208854675,1765192008.515641,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
700,0.27799999713897705,1765192031.1451848,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
710,0.3325999975204468,1765192053.337701,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
720,0.29499998688697815,1765192075.3734262,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
730,0.5753999948501587,1765192101.2940564,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
740,0.6635000109672546,1765192123.8048308,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
750,0.2849999964237213,1765192146.137598,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
760,0.3028999865055084,1765192168.3057456,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
770,0.28690001368522644,1765192190.4108346,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
780,0.7675999999046326,1765192214.876719,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
790,0.5163999795913696,1765192237.4182434,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
800,0.30169999599456787,1765192259.7304366,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
810,0.3310000002384186,1765192281.904887,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
820,0.2838999927043915,1765192303.95378,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
830,0.6100000143051147,1765192328.792744,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
840,0.623199999332428,1765192351.33599,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
850,0.30640000104904175,1765192373.650113,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
860,0.2897000014781952,1765192395.8335953,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
870,0.2793000042438507,1765192417.7526753,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
880,0.4724000096321106,1765192444.4413555,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
890,0.9692999720573425,1765192467.0574052,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
900,0.2793000042438507,1765192489.4278712,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
910,0.30059999227523804,1765192511.6500227,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
920,0.2782999873161316,1765192533.7366438,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
930,0.5676000118255615,1765192558.4959457,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
940,0.7184000015258789,1765192581.1318648,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
950,0.29829999804496765,1765192603.426924,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
960,0.28870001435279846,1765192625.542946,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
970,0.32510000467300415,1765192647.5464287,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
980,0.689300000667572,1765192673.2876177,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
990,0.5170000195503235,1765192696.0583384,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1000,0.2567000091075897,1765192718.4797492,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1010,0.30480000376701355,1765192741.7360978,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1020,0.2687999904155731,1765192763.8358257,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1030,0.6068999767303467,1765192788.5091999,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1040,0.6858000159263611,1765192811.117089,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1050,0.3249000012874603,1765192833.4588692,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1060,0.302700012922287,1765192855.5329177,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1070,0.26440000534057617,1765192877.61349,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1080,0.460099995136261,1765192902.4766085,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1090,0.7315999865531921,1765192925.1263723,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1100,0.265500009059906,1765192947.4885557,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1110,0.3686999976634979,1765192969.6890013,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1120,0.26170000433921814,1765192991.900602,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1130,0.6478999853134155,1765193016.108085,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1140,0.5989000201225281,1765193038.7534585,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1150,0.2721000015735626,1765193061.103463,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1160,0.25200000405311584,1765193083.3971925,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1170,0.28519999980926514,1765193105.4848187,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1180,0.5985000133514404,1765193129.5036206,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1190,0.617900013923645,1765193151.9644153,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1200,0.3084999918937683,1765193174.2008393,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1210,0.26750001311302185,1765193196.4251673,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1220,0.28619998693466187,1765193218.4726927,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1230,0.6489999890327454,1765193241.7693126,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1240,0.3003999888896942,1765193264.1329298,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1250,0.3215000033378601,1765193286.2415686,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1260,0.5619999766349792,1765193310.3949447,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1270,0.2587999999523163,1765193332.769896,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1280,0.21559999883174896,1765193354.9944253,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1290,0.2175000011920929,1765193377.1318524,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1300,0.2973000109195709,1765193399.2047706,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1310,0.737500011920929,1765193425.0711138,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1320,0.33980000019073486,1765193447.5107794,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1330,0.21969999372959137,1765193469.9033918,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1340,0.24240000545978546,1765193492.050312,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1350,0.25690001249313354,1765193514.0635116,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1360,0.8217999935150146,1765193538.906305,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1370,0.3156999945640564,1765193561.2857246,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1380,0.21289999783039093,1765193583.4874105,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1390,0.2280000001192093,1765193605.5226111,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1400,0.29100000858306885,1765193627.509909,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1410,0.7980999946594238,1765193653.244458,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1420,0.29179999232292175,1765193675.5989788,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1430,0.22910000383853912,1765193697.828419,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1440,0.24009999632835388,1765193719.958745,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1450,0.25360000133514404,1765193741.9824767,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1460,0.6958000063896179,1765193767.1004891,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1470,0.2784000039100647,1765193789.4813917,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1480,0.21080000698566437,1765193811.6959274,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1490,0.20970000326633453,1765193833.7690196,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1500,0.32850000262260437,1765193855.8509772,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1510,0.6610999703407288,1765193881.5682585,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1520,0.3271999955177307,1765193904.0216398,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1530,0.2160000056028366,1765193926.2804687,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1540,0.22349999845027924,1765193948.4205348,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1550,0.2921999990940094,1765193970.463666,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1560,0.8873999714851379,1765193996.657181,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1570,0.35120001435279846,1765194019.0859568,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1580,0.20110000669956207,1765194041.4112995,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1590,0.21690000593662262,1765194063.5922022,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1600,0.3107999861240387,1765194085.619203,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1610,0.6851999759674072,1765194110.8309243,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1620,0.28870001435279846,1765194133.2555861,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1630,0.210999995470047,1765194155.5597863,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1640,0.22470000386238098,1765194177.6389697,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1650,0.2676999866962433,1765194199.6609735,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1660,0.7253999710083008,1765194225.2770603,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1670,0.25450000166893005,1765194247.6210928,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1680,0.19699999690055847,1765194269.877418,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1690,0.2240000069141388,1765194292.0063822,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1700,0.3165999948978424,1765194314.0858302,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1710,0.792900025844574,1765194339.9805977,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1720,0.2619999945163727,1765194362.4250097,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1730,0.2232999950647354,1765194384.6322923,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1740,0.21629999577999115,1765194406.778674,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1750,0.2784000039100647,1765194428.7741427,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1760,0.7537999749183655,1765194454.1862485,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1770,0.2533000111579895,1765194476.6456733,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1780,0.1964000016450882,1765194498.9597485,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1790,0.2084999978542328,1765194520.9722757,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1800,0.2689000070095062,1765194543.0654075,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1810,0.6809999942779541,1765194568.4179454,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1820,0.3352999985218048,1765194590.766236,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1830,0.2076999992132187,1765194613.1224763,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1840,0.21389999985694885,1765194635.2190726,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1850,0.2775000035762787,1765194657.2297897,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1860,0.4708000123500824,1765194681.372046,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
1870,0.2150000035762787,1765194703.558008,train/loss,events.out.tfevents.1765190431.bb24cc31a678.5873.0
